wikipedia_movie_id,movie_box_office_revenue,currency_revenue,budget,currency_budget,opening_weekend,currency_opening_weekend,rating_score,producer,release_year
30311716,72526996.0,$,21000000.0,$,23751502.0,$,6.6,David Bowers,2011.0
3170133,165485.0,$,,,,,6.8,Paul Morrison,1999.0
2367161,124305181.0,$,48000000.0,$,14600719.0,$,6.9,John McTiernan,1999.0
1045723,11341016.0,$,27000000.0,$,3254940.0,$,6.3,Michael Lembeck,2004.0
2229894,2935242.0,$,,,,,6.2,John Turturro,2006.0
52371,2264750694.0,$,200000000.0,$,28638131.0,$,7.9,James Cameron,1997.0
12525687,1202.0,$,2300000.0,A$,,,5.9,Brian Trenchard-Smith,1986.0
9222642,5406879.0,$,9000000.0,$,1720351.0,$,5.4,Michael Cimino,1987.0
24544387,3690328.0,$,,,1492610.0,$,5.7,Will Mackenzie,1989.0
23941708,66778448.0,$,12000000.0,$,202759.0,$,8.3,Stanley Kubrick,1968.0
21764056,64389.0,$,,,7239.0,$,4.9,Fisher Stevens,2003.0
500622,12793213.0,$,6000000.0,$,1163939.0,$,6.3,Donald Petrie,1988.0
15233369,378411362.0,$,15000000.0,$,360018.0,$,8.0,Danny Boyle,2008.0
433285,511852.0,$,5500000.0,$,408627.0,$,7.4,Peter Yates,1968.0
1682418,183611771.0,$,85000000.0,$,19883351.0,$,4.8,Kevin Lima,2000.0
430975,56653.0,$,5500000.0,$,8425.0,$,4.8,James Toback,2001.0
1031573,12313323.0,$,23000000.0,$,6081483.0,$,6.1,Andy Cadiff,2004.0
9264215,20577736.0,$,35000000.0,$,4174383.0,$,6.8,Jake Kasdan,2007.0
25012105,,,,,,,6.5,Jack Arnold,1957.0
3978441,27185209.0,$,20000000.0,$,3934030.0,$,6.5,Mike Hodges,1980.0
513090,27100027.0,$,13800000.0,$,4712834.0,$,6.7,Don Bluth,1989.0
25830343,,,,,,,6.5,Mark Robson,1951.0
15210434,681725.0,$,,,148698.0,$,6.5,Morgan Spurlock,2008.0
8454726,662341.0,$,,,,,6.9,Cyril Collard,1994.0
26396356,500283.0,$,,,,,5.3,Rick King,1987.0
24587933,,,322000.0,$,,,6.4,Sidney Franklin,1929.0
4979871,15565363.0,$,48000000.0,$,4051590.0,$,5.9,Robert Benton,1991.0
5140171,17605379.0,$,,,,,6.2,Takashi Miike,2004.0
17182332,6086508.0,$,,,2313372.0,$,4.8,Mort Nathan,2006.0
3257958,110768122.0,$,12000000.0,$,19504038.0,$,4.8,Michael Lembeck,2006.0
21810192,293503354.0,$,110000000.0,$,36011243.0,$,6.5,Phillip Noyce,2010.0
6049256,13167232.0,$,2000000.0,$,1618800.0,$,6.1,Stephen Herek,1986.0
11744082,10653221.0,$,,,151859.0,$,7.1,Tamara Jenkins,2008.0
29561731,47636031.0,$,42000000.0,$,8001932.0,$,6.6,Asger Leth,2012.0
933321,5200000.0,$,4000000.0,$,,,7.6,Brian G. Hutton,1970.0
22681199,3681695.0,$,,,,,7.5,Won Tae-yeon,2009.0
28387289,232617430.0,$,90000000.0,$,12768604.0,$,7.8,David Fincher,2011.0
12106715,6692182.0,$,8000000.0,$,36884.0,$,6.4,Dennis Lee,2008.0
22824908,60673972.0,$,20000000.0,$,29289537.0,$,4.7,Tyler Perry,2010.0
4369095,372850.0,$,,,16942.0,$,6.7,Cesc Gay,2001.0
2045037,1305964.0,$,825000.0,$,300103.0,$,5.2,Rich Christiano,2016.0
21843425,89792502.0,$,82000000.0,$,19058199.0,$,6.1,Zack Snyder,2011.0
2194169,42273609.0,$,21000000.0,$,12419597.0,$,4.8,Stuart Gillard,1993.0
9956825,5660.0,$,,,,,6.6,George Sidney,1957.0
851800,33461269.0,$,35000000.0,$,8064480.0,$,5.8,Roger Spottiswoode,1990.0
20348262,9760107.0,$,5000000.0,$,136046.0,$,7.8,Duncan Jones,2009.0
27742828,54543.0,$,,,16435.0,$,7.0,Madeleine Rotzler,2010.0
5203014,1038959.0,$,5000000.0,$,,,5.6,Daniel Algrant,1994.0
10844001,3125424.0,$,13000000.0,$,1177311.0,$,5.9,Anthony Minghella,1993.0
5766690,5324097.0,$,,,76000.0,$,7.1,Laetitia Colombani,2002.0
3152877,24689703.0,$,,,5754259.0,$,6.3,Carl Reiner,1985.0
584713,2275557.0,$,8000000.0,$,455192.0,$,6.1,Mark L. Lester,1991.0
6294854,6380429.0,$,,,,,6.2,Jin-won Choi,2005.0
73930,,,546883.0,$,,,8.0,Erich von Stroheim,1925.0
1267059,43731621.0,$,10000000.0,€,55681.0,$,8.0,Alejandro Amenábar,2005.0
668614,3566637.0,$,32000000.0,$,939781.0,$,6.9,Mark Dindal,1997.0
2679044,,,882653.0,$,,,7.1,Max Ophüls,1949.0
6047844,2685453.0,$,8000000.0,$,1289783.0,$,4.7,Harvey Miller,1985.0
3152882,5546827.0,$,18000000.0,$,1803059.0,$,5.8,Tom Mankiewicz,1991.0
6488571,8016708.0,$,20000000.0,$,2643091.0,$,5.2,Robert Townsend,1993.0
31014465,34564651.0,$,,,225894.0,$,6.8,Lasse Hallström,2012.0
961437,152022101.0,$,50000000.0,$,24642539.0,$,5.3,Frank Marshall,1995.0
1330774,11494812.0,$,5500000.0,$,,,7.4,Michael Mann,1981.0
972816,537948.0,$,,,34838.0,$,6.6,Jill Sprecher,1998.0
13956883,,,,,,,6.6,George Stevens,1935.0
2175661,,,424000.0,$,,,7.2,George Cukor,1933.0
8593082,22905522.0,$,20000000.0,$,1402921.0,$,6.3,Bruce Beresford,1987.0
5727920,55033767.0,$,21000000.0,$,10826287.0,$,6.8,James Gray,2007.0
16072077,8673632.0,$,3400000.0,€,,,6.2,Piet De Rycker,2004.0
4205606,130549455.0,$,30000000.0,$,8557630.0,$,7.1,Chris Weitz,2002.0
2408918,113493481.0,$,90000000.0,$,12291536.0,$,5.6,Danny Cannon,1995.0
2480828,36684136.0,$,29000000.0,$,10024648.0,$,4.9,Jamie Blanks,2001.0
4048011,31623833.0,$,,,4754732.0,$,6.8,Steve Rash,1987.0
76631,,,,,,,6.9,Frank Tashlin,1957.0
685977,23686027.0,$,6500000.0,$,4461520.0,$,7.0,John Hughes,1984.0
2164722,3256082.0,$,2700000.0,$,63356.0,$,6.7,Luis Valdez,1982.0
7906493,,,,,,,5.4,Jonas Barnes,2009.0
7976591,4782551.0,$,11000000.0,€,,,6.1,Ben Sombogaart,2006.0
1380383,8442162.0,$,,,3010987.0,$,5.8,Bruce W. Smith,1992.0
3826817,783501.0,$,30000000.0,$,,,3.2,Uwe Boll,2008.0
12017390,,,2000000.0,$,,,6.3,David Butler,1945.0
14037329,33473297.0,$,500000.0,$,6836036.0,$,6.4,Alex Kendrick,2008.0
2903396,29907685.0,$,20500000.0,$,8203822.0,$,4.7,Jim Sonzero,2006.0
1190594,127369981.0,$,30000000.0,$,21959233.0,$,5.9,John Polson,2005.0
5082874,7450414.0,$,28000000.0,$,2513530.0,$,6.3,Marek Kanievska,2000.0
4927911,85605851.0,$,7450000.0,€,202000.0,$,7.6,Pedro Almodóvar,2007.0
9505271,,,3500000.0,$,,,6.1,Francis Ford Coppola,1968.0
17923997,1754389.0,$,,,37172.0,$,6.3,Andrew Jarecki,2010.0
5206156,15691192.0,$,47000000.0,$,4216063.0,$,5.6,Brian De Palma,1990.0
33666731,132787.0,$,1000000.0,£,2144.0,$,6.5,David Mackenzie,2011.0
382510,,,60000.0,$,,,5.8,Artie Mitchell,1973.0
27995292,6778388.0,$,,,10011.0,$,6.2,Nicole Kassell,2012.0
982199,87405849.0,$,4000000.0,$,957256.0,$,7.3,Clyde Geronimi,1953.0
31371,1072088.0,$,125000000.0,¥,15942.0,$,8.6,Akira Kurosawa,1956.0
142447,314178011.0,$,50000000.0,$,12606928.0,$,7.7,James L. Brooks,1997.0
2322629,36450736.0,$,12000000.0,$,5613587.0,$,2.6,Bob Clark,1999.0
1397377,49530280.0,$,15000000.0,$,7009482.0,$,7.6,John Hughes,1987.0
962431,,,,,4356666.0,$,6.8,Jack Smight,1976.0
1952159,9593903.0,$,10000000.0,$,124011.0,$,7.2,David Mamet,1998.0
2470904,62198945.0,$,43000000.0,$,10310672.0,$,6.1,Betty Thomas,2000.0
5443770,60103680.0,$,14000000.0,$,111026.0,$,6.9,Mathieu Kassovitz,2001.0
213270,332500002.0,$,40000000.0,$,27835125.0,$,7.8,Robert Zemeckis,1989.0
533515,13086757.0,$,7000000.0,$,3451191.0,$,6.3,Lewis Teague,1985.0
9535065,,,,,,,7.8,Fred Zinnemann,1973.0
885776,102825796.0,$,47000000.0,$,19806226.0,$,6.1,Ben Stiller,1996.0
73438,19543.0,$,927262.0,$,,,8.3,Billy Wilder,1944.0
29258343,24051386.0,$,,,,,7.1,Takehiko Shinjô,2009.0
1439597,19440089.0,$,5000000.0,$,4470489.0,$,4.9,Maurice Joyce,1999.0
598397,31508087.0,$,4000000.0,£,3300000.0,$,7.9,Edgar Wright,2004.0
2507687,42580321.0,$,60000000.0,$,68447.0,$,6.8,Roman Polanski,2005.0
61141,37459346.0,$,,,4203111.0,$,6.9,Harve Foster,1946.0
12163624,5011158.0,$,,,354797.0,$,5.9,John Hough,1979.0
1160412,189015611.0,$,63000000.0,$,13034238.0,$,5.8,Peter MacDonald,1988.0
1508868,19595031.0,$,7000000.0,$,5848700.0,$,6.4,Wes Craven,1988.0
8175422,104384957.0,$,,,,,4.8,Brett Leonard,1998.0
1144172,109706931.0,$,16000000.0,$,207042.0,$,7.5,Alexander Payne,2004.0
20577522,,,5000000.0,$,,,6.1,Shahriar Bahrani,2010.0
620034,57120318.0,$,30000000.0,$,8784943.0,$,6.3,Stephen Hopkins,1990.0
26280544,4155173.0,$,2500000.0,$,,,5.3,Ketche,2010.0
709391,72660444.0,$,110000000.0,$,7576132.0,$,5.9,Frank Coraci,2004.0
1275551,41675194.0,$,,,5262963.0,$,6.0,Tommy Chong,1980.0
657446,302710615.0,$,45000000.0,$,31423025.0,$,6.9,Tom Shadyac,1997.0
1006993,4398989.0,$,6000000.0,$,2232686.0,$,5.2,Mark Tarlov,1999.0
11400848,373994233.0,$,135000000.0,$,9720993.0,$,7.3,Steven Spielberg,2011.0
1025841,8669847.0,$,18000000.0,$,3249740.0,$,5.8,Eugene Levy,1992.0
6127063,178095.0,$,250000.0,$,42668.0,$,6.1,Allison Anders,2001.0
4195529,12096881.0,$,22000000.0,$,4038033.0,$,6.4,Peter Yates,1995.0
948548,41092328.0,$,15000000.0,$,,,6.9,Desmond Davis,1981.0
1506960,19900366.0,$,22000000.0,$,4134977.0,$,5.7,Tommy O'Haver,2001.0
5079650,251212670.0,$,18000000.0,$,2255233.0,$,6.5,Mel Smith,1997.0
30408196,843423.0,$,600000.0,CA$,7197.0,$,7.0,Xavier Dolan,2010.0
15749011,1542750.0,$,,,,,5.9,Seung-wook Byeon,2006.0
1735236,92938755.0,$,17000000.0,$,12224016.0,$,5.7,Mike Mitchell,1999.0
2969247,589593688.0,$,200000000.0,$,67528882.0,$,6.5,Marc Forster,2008.0
5118109,,,703000.0,$,,,7.1,George Stevens,1938.0
165330,37799643.0,$,2700000.0,$,,,7.4,Carroll Ballard,1979.0
702506,17487531.0,$,,,1078697.0,$,6.5,Luis Mandoki,1990.0
4781857,14492.0,$,,,2206.0,$,7.3,Philip Kaufman,1979.0
1331578,91196419.0,$,10000000.0,$,24113565.0,$,5.5,Geoffrey Sax,2005.0
1608670,17423030.0,$,11000000.0,$,4208655.0,$,7.2,Bill Paxton,2002.0
618929,215394738.0,$,25000000.0,$,29472894.0,$,6.6,Ivan Reitman,1989.0
670226,115900534.0,$,105000000.0,$,24289165.0,$,6.6,David Twohy,2004.0
7171361,2049769.0,$,10000000.0,$,32597.0,$,6.4,David Hugh Jones,1989.0
4167411,574482479.0,$,110000000.0,$,30433781.0,$,6.5,Shawn Levy,2006.0
3647125,143.0,$,3000000.0,$,,,6.3,William Dieterle,1954.0
12580152,30134958.0,$,45000000.0,$,5135369.0,$,6.1,Bruce Robinson,2011.0
2156510,20949601.0,$,3800000.0,$,8112884.0,$,6.5,Paris Barclay,1996.0
33333482,1091192.0,$,,,,,6.8,Yuri Kanchiku,2009.0
2987094,57479076.0,$,22000000.0,$,12211986.0,$,6.6,Mikael Håfström,2005.0
142465,98126565.0,$,52000000.0,$,282534.0,$,7.6,Terrence Malick,1999.0
1743227,14096321.0,$,,,5011840.0,$,7.4,Bille August,1998.0
6724491,14603.0,$,1960000.0,$,,,6.1,Richard Brooks,1955.0
725459,430872776.0,$,11000000.0,$,8175666.0,$,8.1,William Friedkin,1973.0
77619,5093000.0,$,,,,,7.5,Sam Wood,1942.0
3071743,385681768.0,$,150000000.0,$,75204289.0,$,7.9,J.J. Abrams,2009.0
1745296,71410636.0,$,113000000.0,$,12712272.0,$,4.5,Lee Tamahori,2005.0
872441,125212904.0,$,15000000.0,$,6642005.0,$,7.7,Ted Kotcheff,1982.0
1338461,1455096.0,$,12000000.0,$,13720.0,$,7.2,Alan Parker,1984.0
1051400,3809226.0,$,250000.0,$,360772.0,$,7.0,Justin Lin,2003.0
6777103,,,1383000.0,$,,,7.1,Russell Rouse,1956.0
2068890,34348443.0,$,7000000.0,$,4918712.0,$,7.8,David Mickey Evans,1993.0
9524972,1026646.0,$,,,,,6.4,Josiane Balasko,1996.0
2838499,621592.0,$,5000000.0,$,24526.0,$,7.0,Tim Blake Nelson,2001.0
4273140,2923706026.0,$,237000000.0,$,77025481.0,$,7.9,James Cameron,2009.0
12152908,8808935.0,$,15000000.0,$,2636048.0,$,6.2,Peter Cattaneo,2008.0
11584672,3378618.0,$,,,,,5.6,Byeong-ki Ahn,2006.0
21001056,45995223.0,$,15000000.0,$,14118685.0,$,6.5,Dennis Iliadis,2009.0
1558966,37228626.0,$,10000000.0,¥,,,6.8,Kunihiko Yuyama,2006.0
22214410,515065.0,$,7000000.0,$,190638.0,$,5.0,Stan Foster,2010.0
5080406,855009.0,$,8000000.0,$,22806.0,$,6.4,David Jacobson,2005.0
301798,35988495.0,$,4000000.0,$,,,7.7,Don Siegel,1971.0
30108218,29093560.0,$,10000000.0,$,15243.0,$,6.2,Kaige Chen,2012.0
4003996,33500000.0,$,3200000.0,$,,,6.0,Jeremy Kagan,1977.0
11886787,,,,,,,6.5,Michael Curtiz,1951.0
2294895,6118683.0,$,13500000.0,$,516014.0,$,6.4,Tony Richardson,1982.0
10095763,13741060.0,$,16000000.0,$,3807986.0,$,6.3,Jim McBride,1989.0
2866230,10337477.0,$,20000000.0,$,4300000.0,$,4.6,Les Mayfield,2007.0
34749215,13090471.0,$,,,18837.0,$,7.0,Ken Loach,2012.0
474527,33251890.0,$,15000000.0,$,9350572.0,$,4.7,Sara Sugarman,2004.0
1377041,3560469.0,$,8000000.0,$,1255912.0,$,5.4,Phil Roman,1993.0
1053502,2971219.0,$,5300000.0,€,14953.0,$,6.8,Olivier Assayas,2004.0
1343342,74439321.0,$,15000000.0,$,241792.0,$,8.1,William Wyler,1959.0
1908238,760006945.0,$,125000000.0,$,77073388.0,$,6.6,Ron Howard,2006.0
2039953,19870567.0,$,70000000.0,$,8009024.0,$,5.9,Mikael Salomon,1998.0
2465576,100605135.0,$,50000000.0,$,20152598.0,$,6.5,Christophe Gans,2006.0
5637822,8328666.0,$,,,,,5.6,Lamont Johnson,1976.0
966552,,,800000.0,$,,,6.2,Tom Laughlin,1971.0
339516,,,,,,,4.6,Bert I. Gordon,1958.0
25649246,1703963.0,$,9000000.0,$,19154.0,$,6.0,André Téchiné,2009.0
25917921,1132843.0,$,,,66244.0,$,6.2,Julian Schnabel,2010.0
10318067,4764606.0,$,14000000.0,$,1804288.0,$,5.7,Leonard Nimoy,1988.0
5017604,269755430.0,$,100000000.0,$,43565135.0,$,7.8,Ridley Scott,2007.0
574768,40050884.0,$,12000000.0,$,4582398.0,$,6.6,Fred Schepisi,1987.0
1558226,6112613.0,$,30000000.0,$,3450145.0,$,4.8,John Nicolella,1997.0
4231,16625256.0,$,7000000.0,$,4515541.0,$,5.7,Fran Rubel Kuzui,1992.0
3493076,,,13000000.0,$,,,6.5,Joshua Logan,1967.0
7839959,2669366.0,$,5000000.0,$,1406300.0,$,4.4,Bob Weinstein,1986.0
949131,57319029.0,$,38000000.0,$,7569219.0,$,5.7,Bill Duke,1993.0
963023,2259680.0,$,,,22313.0,$,7.1,Julie Taymor,2000.0
33949342,,,293000.0,$,,,6.4,William A. Seiter,1931.0
5752544,187134117.0,$,85000000.0,$,34233750.0,$,5.9,Dennis Dugan,2007.0
155997,57532703.0,$,6500000.0,$,10023462.0,$,7.8,John Singleton,1991.0
125563,573.0,$,400000.0,$,,,6.5,Richard Thorpe,1957.0
84931,68706993.0,$,12000000.0,$,4539990.0,$,7.4,Peter Weir,1985.0
1607895,104882445.0,$,20000000.0,$,269225.0,$,7.7,Stephen Chow,2005.0
9169723,,,,,,,6.7,Michael Gordon,1951.0
183740,20428771.0,$,8000000.0,$,,,6.7,King Vidor,1947.0
5208736,2888315.0,$,12000000.0,$,55851.0,$,6.2,Ira Sachs,2008.0
307072,51843679.0,$,25000000.0,$,14169455.0,$,5.7,John Stockwell,2002.0
3143504,119718203.0,$,,,17435711.0,$,5.7,Nora Ephron,1996.0
1999677,10626725.0,$,17000000.0,$,3037911.0,$,6.3,Michael Wadleigh,1981.0
21545922,879422.0,$,,,13180.0,$,7.9,Asghar Farhadi,2009.0
87983,53522503.0,$,8000000.0,$,242795.0,$,8.1,Rob Reiner,1986.0
1374014,64437847.0,$,25000000.0,$,13304027.0,$,6.6,Chris Nahon,2001.0
1059238,9129999.0,$,18000000.0,$,3121752.0,$,5.9,Ted Kotcheff,1988.0
25746139,804713.0,$,,,63766.0,$,6.4,Michael Pressman,1980.0
2877925,34958637.0,$,,,,,6.1,Brian Pimental,2006.0
2229575,,,1111000.0,$,,,6.9,Richard Thorpe,1952.0
164411,40716963.0,$,12000000.0,$,97667.0,$,6.9,Sydney Pollack,1981.0
20666019,9983956.0,$,,,,,6.4,Lee Han,2006.0
11381825,51417188.0,$,20000000.0,$,15146692.0,$,6.4,Michael Spierig,2010.0
28269,482351251.0,$,70000000.0,$,30576104.0,$,8.6,Steven Spielberg,1998.0
1164538,47488536.0,$,11000000.0,$,12024917.0,$,5.0,Jonathan Liebesman,2003.0
4800257,17736619.0,$,12000000.0,$,4688285.0,$,5.5,Holly Goldberg Sloan,1995.0
1449256,,,2500000.0,$,,,7.3,John Boorman,1967.0
4017383,22903165.0,$,,,135554.0,$,7.5,Ken Loach,2007.0
1959014,15431177.0,$,26000000.0,$,3657322.0,$,7.4,Bill Paxton,2005.0
5713867,,,,,,,7.1,Joseph Pevney,1957.0
20987461,590955.0,$,2000000.0,$,249.0,$,6.4,Won Shin-yeon,2006.0
10433895,159808370.0,$,35000000.0,$,24105943.0,$,6.8,Robert Luketic,2008.0
28173585,25804448.0,$,5000000.0,$,7011631.0,$,6.4,Jesse Peretz,2011.0
2640146,50.0,$,,,,,6.6,Leslie Norman,1957.0
1623267,25755277.0,$,10000000.0,$,5254359.0,$,6.8,Michael Schultz,1985.0
2342941,22989957.0,$,12000000.0,$,7482669.0,$,5.4,Elizabeth Allen Rosenbaum,2006.0
12319832,836303693.0,$,200000000.0,$,108966307.0,$,6.0,Michael Bay,2009.0
6790266,6017509.0,$,,,2744653.0,$,5.9,George Gallo,1994.0
11436273,31575877.0,$,45000000.0,$,1915000.0,$,6.4,Mike Newell,2007.0
2220448,4562778.0,$,7500000.0,$,2447108.0,$,4.7,Prince,1990.0
20991625,30158.0,$,1000000.0,$,9285.0,$,5.5,Allen Wolf,2010.0
35131590,119772232.0,$,25000000.0,$,14554053.0,$,6.0,Andy Fickman,2012.0
25542269,9322895.0,$,10000000.0,$,4043495.0,$,5.6,Jorma Taccone,2010.0
12685218,16821273.0,$,36000000.0,A$,5401743.0,$,5.5,Simon Wincer,1994.0
2548068,27165581.0,$,200000000.0,THB,5034180.0,$,7.0,Prachya Pinkaew,2006.0
3150125,13027857.0,$,6000000.0,$,391942.0,$,6.9,Michael Crichton,1979.0
16815927,1857015.0,$,,,,,7.0,Young-jun Kim,2008.0
2493307,5086909.0,$,12000000.0,$,1854431.0,$,4.7,Rachel Talalay,1993.0
1952976,68357079.0,$,30000000.0,$,9939251.0,$,5.6,Walter Salles,2005.0
354061,34994648.0,$,29000000.0,$,8133822.0,$,6.1,Walter Hill,1988.0
23319831,,,,,,,6.7,David Miller,1950.0
14747692,8678812.0,$,24000000.0,$,3366.0,$,5.5,Ron Shelton,2000.0
24384740,106956330.0,$,50000000.0,$,220322.0,$,6.5,Clint Eastwood,2010.0
36354224,,,,,,,6.3,Douglas Sirk,1953.0
932424,20792619.0,$,3300000.0,$,2072473.0,$,7.9,Bob Clark,1983.0
491757,58072119.0,$,60000000.0,$,15488870.0,$,5.2,Andrzej Bartkowiak,2005.0
12276040,190399.0,$,,,,,5.2,Boopathy Pandian,2007.0
20413984,19991573.0,$,,,,,6.1,Yoo-jin Kim,2008.0
16040190,,,,,,,7.6,John Ford,1955.0
3247979,20642922.0,$,5000000.0,$,,,6.7,George Roy Hill,1975.0
7198945,50427646.0,$,,,4365643.0,$,6.8,Alan Alda,1981.0
20401848,1740791.0,$,8240000.0,A$,,,8.1,Adam Elliot,2009.0
452211,1498795.0,$,,,57280.0,$,6.7,David Cronenberg,1993.0
4041345,58388068.0,$,28000000.0,$,14262724.0,$,4.3,Steve Carr,2007.0
29657080,11168712.0,$,25000000.0,$,5123760.0,$,5.8,Rod Lurie,2011.0
1931336,46362.0,$,4000000.0,$,12836.0,$,5.4,Stephen Kay,1997.0
61483,,,243000.0,$,,,7.4,John Ford,1935.0
1011167,115267375.0,$,57000000.0,$,15027150.0,$,6.4,Rob Cohen,1996.0
10553349,407674.0,$,9500000.0,$,16769.0,$,6.4,Harmony Korine,2008.0
25913752,117094902.0,$,38000000.0,$,16842353.0,$,6.9,Francis Lawrence,2011.0
3905283,,,,,,,5.5,Terence Young,1956.0
4672611,27843.0,$,,,3875.0,$,6.0,Dorian Walker,1989.0
1321819,159330280.0,$,60000000.0,$,15164595.0,$,6.4,Michael Caton-Jones,1997.0
9022958,55494066.0,$,25000000.0,$,9593290.0,$,6.8,Alfonso Cuarón,1998.0
3317165,,,,,,,7.0,Charles Vidor,1957.0
19421454,,,752000.0,$,,,6.0,King Vidor,1932.0
7672286,1126602.0,$,2000000.0,$,33340.0,$,7.6,Pavel Chukhray,1998.0
12652556,1395610.0,$,200000.0,A$,,,5.5,Shane Abbess,2007.0
1219214,47053625.0,$,54000000.0,$,8636567.0,$,4.9,Patrick Lussier,2000.0
14369179,1821949.0,$,8000000.0,$,39826.0,$,7.5,Tomm Moore,2016.0
10087485,739104.0,$,,,24004.0,$,7.3,Tom Stoppard,1991.0
13814145,49136.0,$,6000000.0,$,33902.0,$,4.9,Anne DeSalvo,2001.0
32567844,126315.0,$,,,,,4.1,Thanadol Nualsuth,2011.0
27588976,149878437.0,$,60000000.0,$,19449893.0,$,6.1,D.J. Caruso,2011.0
1127093,802948.0,$,500000.0,$,29170.0,$,7.1,Jacob Estes,2004.0
6232030,,,,,,,5.9,David Butler,1953.0
454718,172855065.0,$,65000000.0,$,29008696.0,$,5.7,Michael Lembeck,2002.0
14950102,168406.0,$,2000000.0,$,78084.0,$,4.8,Rafal Zielinski,2003.0
754323,14866444.0,$,39000000.0,$,4562455.0,$,5.6,Harry Elfont,2001.0
9979,162284835.0,$,65000000.0,$,21706163.0,$,7.5,Stanley Kubrick,1999.0
3600059,1736394.0,$,,,37141.0,$,6.7,Tom Vaughan,2007.0
4729,238259753.0,$,125000000.0,$,42872605.0,$,3.8,Joel Schumacher,1997.0
241603,313701294.0,$,33000000.0,$,54917604.0,$,6.7,Jay Roach,1999.0
8570240,5280035.0,$,24000000.0,$,1505551.0,$,4.7,Mary Lambert,2000.0
2799874,18586834.0,$,169000.0,$,27112.0,$,6.8,Niall Johnson,2006.0
26188378,,,1220000.0,$,,,6.1,Delmer Daves,1953.0
4728,266940655.0,$,80000000.0,$,45687711.0,$,7.1,Tim Burton,1992.0
725817,186303759.0,$,20000000.0,$,11441733.0,$,5.3,Steve Trenbirth,2003.0
192461,107752036.0,$,75000000.0,$,15847636.0,$,7.1,David O. Russell,1999.0
4499436,,,700000.0,$,,,7.3,D.W. Griffith,1920.0
3761238,12640385.0,$,8300000.0,$,2919657.0,$,6.4,Curtis Hanson,1987.0
18673551,9975737.0,$,30000000.0,$,3457760.0,$,6.7,Ang Lee,2009.0
444767,148336445.0,$,87000000.0,$,20854735.0,$,7.3,Gary Ross,2003.0
1356971,2635.0,$,2238813.0,$,,,7.6,Billy Wilder,1954.0
35574760,204232.0,$,5000000.0,$,66998.0,$,6.5,Don Handfield,2012.0
33638304,1192003.0,$,120000.0,£,27245.0,$,7.6,Andrew Haigh,2011.0
2198940,13427615.0,$,15000000.0,$,4999979.0,$,4.4,Jason Bloom,1996.0
32859140,6177474.0,$,,,,,6.0,Park Hee-kon,2009.0
11613765,10873148.0,$,15000000.0,$,4510705.0,$,5.2,Mark Piznarski,2000.0
18394730,494879860.0,$,165000000.0,$,43732319.0,$,8.1,Dean DeBlois,2010.0
302757,4928883.0,$,12000000.0,$,2715848.0,$,1.9,Robert Iscove,2003.0
477385,101564935.0,$,18000000.0,$,17548993.0,$,5.5,Shawn Levy,2003.0
6172917,13137484.0,$,,,4805115.0,$,6.3,Jonathan Lynn,1994.0
9968318,6266621.0,$,7500000.0,$,314631.0,$,6.6,Martha Coolidge,1991.0
2501528,2850263.0,$,2600000.0,$,1262239.0,$,6.3,Rob Bowman,1993.0
739786,8800000.0,$,7000000.0,$,658660.0,$,6.4,Michael Caton-Jones,1989.0
10707864,8772695.0,$,,,34231.0,$,7.8,Juan José Campanella,2001.0
22561914,713234.0,$,,,,,5.1,Leonard Nimoy,1994.0
714334,116643421.0,$,30000000.0,$,36400000.0,$,5.7,Ronny Yu,2003.0
436955,23261580.0,$,,,3285063.0,$,7.1,Jeremiah S. Chechik,1993.0
4071544,21353303.0,$,,,9452000.0,$,5.8,Vondie Curtis-Hall,2006.0
4305002,3306629.0,$,,,135733.0,$,6.3,Terry Zwigoff,2006.0
302797,14375181.0,$,55000000.0,$,4331817.0,$,4.7,Elaine May,1987.0
1715414,27669.0,$,2000000.0,$,,,7.9,Norman Jewison,1967.0
177783,,,239000.0,$,,,6.4,Lowell Sherman,1933.0
20020813,80205382.0,$,32000000.0,$,20512304.0,$,6.2,John Luessenhop,2010.0
68245,1475.0,$,2500000.0,$,,,7.7,Arthur Penn,1967.0
3529964,134212055.0,$,30000000.0,$,9677102.0,$,6.6,Ridley Scott,1989.0
3329115,1526951.0,$,8000000.0,$,55016.0,$,5.3,Spike Lee,2004.0
4544340,836156.0,$,,,55637.0,$,6.0,Robert Altman,1986.0
166813,1846975.0,$,12000000.0,$,92162.0,$,7.9,Stanley Kubrick,1960.0
770260,23202444.0,$,40000000.0,$,71348.0,$,6.4,Mark Rydell,1991.0
106328,172989651.0,$,92000000.0,$,179823.0,$,7.7,Ridley Scott,2002.0
1795394,,,,,,,7.5,Richard Quine,1956.0
8049233,,,403000.0,$,,,7.0,John Cromwell,1934.0
540654,24058838.0,$,9000000.0,$,564593.0,$,7.4,Lawrence Kasdan,1981.0
13310698,26527510.0,$,18000000.0,$,135326.0,$,7.2,Sergei Bodrov,2008.0
15946757,2687148.0,$,221000.0,$,1160644.0,$,6.0,Richard C. Sarafian,1984.0
65834,322161245.0,$,22000000.0,$,656636.0,$,9.0,Steven Spielberg,1994.0
497890,13299749.0,$,,,470084.0,$,6.9,Masanori Hata,1989.0
60174,14839.0,$,2540000.0,$,,,7.3,Stanley Donen,1954.0
